 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,cell,channel,XMnm,YMnm,NND_other,NNI_other,NND_self,NNI_self,ball_counts,ball_selfcounts
770,d2c2_fullz_trek1.tif:0236-0752,0.016,300.239,185.414,79,79,754,11.299,3.543,11.301,3.544,0.49,A,TREK,11301.0,3544.0,173.66922582887275,451,227.05505940189926,767,5,5
771,d2c2_fullz_trek1.tif:0606-0257,0.014,300.703,200.57,103,62,807,3.861,9.103,3.862,9.103,0.463,A,TREK,3862.0,9103.0,26.40075756488817,360,268.2461556108493,485,5,6
772,d2c2_fullz_trek1.tif:0605-1108,0.019,300.88,143.956,169,100,638,16.635,9.095,16.638,9.093,0.494,A,TREK,16638.0,9093.0,228.53664913969487,209,160.90059042775448,206,5,8
773,d2c2_fullz_trek1.tif:0408-0365,0.016,302.222,182.628,98,77,739,5.482,6.122,5.48,6.122,0.476,A,TREK,5480.0,6122.0,162.60688792299052,576,207.06037766796427,877,6,5
774,d2c2_fullz_trek1.tif:0489-0674,0.015,304.191,161.387,255,80,654,10.119,7.343,10.123,7.346,0.468,A,TREK,10123.0,7346.0,249.47945807220282,797,128.70120434556935,864,3,9
775,d2c2_fullz_trek1.tif:0280-0816,0.017,304.342,182.189,94,59,734,12.251,4.202,12.25,4.201,0.491,A,TREK,12250.0,4201.0,282.44999557443793,695,266.54267950930483,255,4,5
776,d2c2_fullz_trek1.tif:0426-1192,0.016,305.986,194.803,97,62,774,17.903,6.396,17.903,6.398,0.481,A,TREK,17903.0,6398.0,760.2210204933825,787,304.76384299978895,586,0,5
777,d2c2_fullz_trek1.tif:0833-0296,0.017,309.171,170.762,180,91,707,4.449,12.51,4.45,12.51,0.486,A,TREK,4450.0,12510.0,32.38826948140329,643,434.59406346612695,168,3,3
778,d2c2_fullz_trek1.tif:0237-0891,0.017,310.355,214.324,254,65,840,13.379,3.57,13.379,3.569,0.489,A,TREK,13379.0,3569.0,229.71504086585188,524,255.8378392654222,721,5,8
779,d2c2_fullz_trek1.tif:0747-1099,0.022,311.796,162.638,232,91,687,16.497,11.212,16.497,11.213,0.548,A,TREK,16497.0,11213.0,156.46405337968207,675,290.7232360854564,546,1,4
780,d2c2_fullz_trek1.tif:0400-0529,0.019,312.384,131.164,213,108,554,7.939,6.002,7.941,6.003,0.516,A,TREK,7941.0,6003.0,151.32745950421466,713,366.5310355208683,853,8,5
781,d2c2_fullz_trek1.tif:0586-0620,0.023,312.402,173.625,153,84,744,9.317,8.789,9.318,8.792,0.548,A,TREK,9318.0,8792.0,179.62739212046696,162,187.94946129212502,651,12,9
782,d2c2_fullz_trek1.tif:0448-1230,0.015,313.179,200.97,132,84,828,18.468,6.718,18.467,6.718,0.463,A,TREK,18467.0,6718.0,229.71504086585188,153,469.00106609686935,169,1,2
783,d2c2_fullz_trek1.tif:0087-0621,0.016,314.087,199.757,97,76,816,9.318,1.309,9.32,1.311,0.473,A,TREK,9320.0,1311.0,199.90497742677644,575,402.5170803829323,48,5,4
784,d2c2_fullz_trek1.tif:0522-0321,0.02,314.352,162.412,122,55,666,4.829,7.838,4.831,7.837,0.524,A,TREK,4831.0,7837.0,177.13271860387624,10,215.03720608304042,722,14,11
785,d2c2_fullz_trek1.tif:0492-0656,0.018,315.899,159.824,170,97,659,9.843,7.394,9.842,7.395,0.502,A,TREK,9842.0,7395.0,37.12142238654117,797,285.2402496142506,773,3,9
786,d2c2_fullz_trek1.tif:0878-0242,0.018,316.025,196.344,108,85,824,3.641,13.186,3.641,13.186,0.503,A,TREK,3641.0,13186.0,174.89711261195822,303,373.39523296367884,792,2,3
787,d2c2_fullz_trek1.tif:0317-0188,0.018,317.395,178.246,119,60,722,2.821,4.77,2.821,4.771,0.503,A,TREK,2821.0,4771.0,28.30194339616981,71,431.0823587204654,714,6,2
788,d2c2_fullz_trek1.tif:0529-1172,0.017,317.689,211.592,104,75,863,17.597,7.95,17.6,7.948,0.49,A,TREK,17600.0,7948.0,307.514227313144,63,245.45875417267155,633,4,7
789,d2c2_fullz_trek1.tif:0521-0828,0.018,318.192,192.107,146,86,776,12.428,7.825,12.428,7.825,0.494,A,TREK,12428.0,7825.0,199.90497742677644,734,160.77624202599088,851,4,8
790,d2c2_fullz_trek1.tif:0291-0298,0.018,318.333,167.764,155,105,721,4.475,4.364,4.475,4.366,0.504,A,TREK,4475.0,4366.0,26.076809620810597,613,204.15680248279753,389,6,3
791,d2c2_fullz_trek1.tif:0506-0858,0.016,319.111,234.971,153,59,944,12.887,7.601,12.886,7.602,0.486,A,TREK,12886.0,7602.0,172.66151858477326,332,172.7917822120022,712,3,8
792,d2c2_fullz_trek1.tif:0462-0686,0.02,319.956,174.544,110,87,719,10.307,6.941,10.307,6.94,0.533,A,TREK,10307.0,6940.0,197.72961336127676,566,261.84346468835156,601,2,10
793,d2c2_fullz_trek1.tif:0861-0260,0.017,321.829,181.827,138,76,774,3.904,12.917,3.901,12.918,0.489,A,TREK,3901.0,12918.0,215.23243250030885,303,361.2160018603827,534,3,5
794,d2c2_fullz_trek1.tif:0623-0589,0.016,322.055,207.3,135,71,828,8.843,9.351,8.842,9.354,0.471,A,TREK,8842.0,9354.0,253.1975513309716,582,217.86234185833953,892,9,9
795,d2c2_fullz_trek1.tif:0357-0767,0.015,322.439,183.241,143,89,740,11.521,5.353,11.519,5.356,0.469,A,TREK,11519.0,5356.0,296.17731175766994,597,313.53628179207584,823,4,6
796,d2c2_fullz_trek1.tif:0875-0756,0.018,322.772,164.673,115,95,694,11.362,13.139,11.362,13.139,0.498,A,TREK,11362.0,13139.0,135.9779393872403,564,778.1548689046416,640,3,1
797,d2c2_fullz_trek1.tif:0440-0616,0.018,322.913,210.129,104,79,867,9.25,6.605,9.252,6.605,0.494,A,TREK,9252.0,6605.0,56.824290580701486,151,195.616972678753,381,7,4
798,d2c2_fullz_trek1.tif:0499-0761,0.017,324.147,205.709,111,76,811,11.424,7.496,11.426,7.497,0.484,A,TREK,11426.0,7497.0,243.24884377936928,833,281.46047679914136,322,5,8
799,d2c2_fullz_trek1.tif:0426-0661,0.018,324.987,201.961,89,84,798,9.928,6.401,9.93,6.405,0.504,A,TREK,9930.0,6405.0,207.50421682462263,471,191.7602670002313,355,3,5
800,d2c2_fullz_trek1.tif:0233-0686,0.02,325.885,125.728,206,107,578,10.297,3.503,10.299,3.503,0.533,A,TREK,10299.0,3503.0,296.33933252270106,396,610.9468061951056,178,2,1
801,d2c2_fullz_trek1.tif:0414-0727,0.02,326.034,182.566,99,82,754,10.913,6.218,10.916,6.218,0.518,A,TREK,10916.0,6218.0,51.419840528729765,752,245.7356303021603,702,7,7
802,d2c2_fullz_trek1.tif:0247-0638,0.019,326.193,172.166,143,97,716,9.585,3.702,9.585,3.704,0.508,A,TREK,9585.0,3704.0,218.38727069131113,4,235.00212764994276,636,3,5
803,d2c2_fullz_trek1.tif:0400-0862,0.017,326.844,165.595,186,98,688,12.938,6.003,12.937,6.004,0.493,A,TREK,12937.0,6004.0,545.2678241011475,672,571.1076956231635,187,1,1
804,d2c2_fullz_trek1.tif:0925-0370,0.016,326.914,204.857,123,70,835,5.55,13.889,5.548,13.889,0.479,A,TREK,5548.0,13889.0,101.86265262597475,225,362.3106401970552,372,2,3
805,d2c2_fullz_trek1.tif:0418-0952,0.024,327.594,206.022,160,67,949,14.287,6.271,14.292,6.272,0.595,A,TREK,14292.0,6272.0,246.84408034222736,70,398.07662578955825,521,2,3
806,d2c2_fullz_trek1.tif:0814-0228,0.019,331.233,187.443,105,88,778,3.419,12.216,3.42,12.216,0.513,A,TREK,3420.0,12216.0,48.46648326421054,440,199.6121238802894,317,7,7
807,d2c2_fullz_trek1.tif:0274-0764,0.018,333.329,168.193,152,87,686,11.471,4.107,11.474,4.113,0.508,A,TREK,11474.0,4113.0,321.1681802420657,706,223.16361710637332,664,4,5
808,d2c2_fullz_trek1.tif:0394-1235,0.013,334.464,240.207,0,0,868,18.535,5.916,18.542,5.918,0.439,A,TREK,18542.0,5918.0,1000.7217395460139,153,434.77465427506235,436,0,2
809,d2c2_fullz_trek1.tif:0428-0142,0.02,334.91,189.069,155,90,799,2.134,6.43,2.132,6.428,0.523,A,TREK,2132.0,6428.0,136.65284482951668,749,168.1903683330291,358,8,9
810,d2c2_fullz_trek1.tif:0609-0174,0.016,335.288,224.122,81,81,921,2.62,9.144,2.623,9.145,0.492,A,TREK,2623.0,9145.0,162.2004932174992,438,210.05237442123808,872,6,5
811,d2c2_fullz_trek1.tif:0431-0407,0.023,335.301,181.377,209,93,731,6.104,6.469,6.103,6.471,0.557,A,TREK,6103.0,6471.0,153.73353570382747,842,276.87722911066555,243,10,5
812,d2c2_fullz_trek1.tif:0173-0655,0.02,335.844,203.922,143,88,866,9.826,2.603,9.828,2.606,0.528,A,TREK,9828.0,2606.0,121.51131634543344,240,213.00938946440834,833,5,7
813,d2c2_fullz_trek1.tif:0559-0404,0.016,336.338,200.427,124,83,806,6.071,8.395,6.07,8.393,0.482,A,TREK,6070.0,8393.0,223.6000894454204,22,244.38085031360376,894,6,6
814,d2c2_fullz_trek1.tif:0568-0668,0.021,338.882,171.767,381,86,726,10.03,8.528,10.03,8.529,0.541,A,TREK,10030.0,8529.0,243.37830634631345,21,140.9432509913121,446,7,10
815,d2c2_fullz_trek1.tif:0211-0397,0.018,339.293,178.543,137,68,759,5.968,3.171,5.968,3.172,0.516,A,TREK,5968.0,3172.0,95.46203433826454,328,430.5926148925455,675,3,2
816,d2c2_fullz_trek1.tif:0666-1049,0.021,339.86,207.291,184,81,887,15.755,10.002,15.754,10.004,0.537,A,TREK,15754.0,10004.0,178.53851125177448,239,203.15757431117353,748,7,11
817,d2c2_fullz_trek1.tif:0533-0133,0.018,340.451,184.715,112,93,747,1.999,8.003,2.0,8.003,0.517,A,TREK,2000.0,8003.0,357.1456285606755,126,375.71931012392747,646,7,5
818,d2c2_fullz_trek1.tif:0992-0750,0.019,340.88,249.348,107,52,1003,11.263,14.893,11.262,14.894,0.505,A,TREK,11262.0,14894.0,270.4163456597992,275,779.8833246069569,237,2,1
819,d2c2_fullz_trek1.tif:0614-1089,0.019,341.8,192.706,129,86,821,16.346,9.215,16.35,9.215,0.508,A,TREK,16350.000000000002,9215.0,88.7299273075311,836,312.7746792820655,771,6,8
820,d2c2_fullz_trek1.tif:0637-0895,0.018,343.256,207.024,116,87,826,13.444,9.568,13.443,9.569,0.495,A,TREK,13443.0,9569.0,169.04733065032408,759,370.591419220683,588,8,3
821,d2c2_fullz_trek1.tif:0734-0564,0.018,344.062,221.489,111,61,900,8.466,11.023,8.465,11.024,0.505,A,TREK,8465.0,11024.0,212.19802072592478,733,220.4835594777987,632,3,3
822,d2c2_fullz_trek1.tif:0522-0739,0.024,344.85,171.483,144,84,680,11.095,7.847,11.099,7.85,0.583,A,TREK,11099.0,7850.0,188.48076824970764,678,378.50495373244456,322,5,8
823,d2c2_fullz_trek1.tif:0317-0257,0.02,346.716,169.603,96,83,661,3.855,4.754,3.861,4.762,0.521,A,TREK,3861.0,4762.0,86.83317338436964,506,154.45711378890906,866,10,7
824,d2c2_fullz_trek1.tif:0377-0769,0.018,347.512,234.964,74,63,948,11.545,5.671,11.55,5.668,0.488,A,TREK,11550.0,5668.0,273.87953556262653,114,313.53628179207584,794,6,6
825,d2c2_fullz_trek1.tif:0153-0538,0.017,348.143,238.549,99,77,967,8.084,2.298,8.083,2.298,0.501,A,TREK,8083.0,2298.0,189.90787240133042,109,523.802443675094,425,2,3
826,d2c2_fullz_trek1.tif:0389-0721,0.018,349.363,165.399,199,62,679,10.825,5.838,10.833,5.843,0.504,A,TREK,10833.0,5843.0,65.62011886609167,596,165.23922052587878,702,8,8
827,d2c2_fullz_trek1.tif:0698-1026,0.021,351.581,193.916,111,99,792,15.397,10.478,15.397,10.48,0.532,A,TREK,15397.0,10480.0,124.39051410778879,196,343.92586410446074,497,7,8
828,d2c2_fullz_trek1.tif:0810-0266,0.018,353.152,236.901,95,89,950,3.999,12.158,4.0,12.159,0.501,A,TREK,4000.0,12159.0,272.6187814513153,764,266.0845730214362,168,4,6
829,d2c2_fullz_trek1.tif:0361-0712,0.018,356.387,184.443,184,92,774,10.688,5.421,10.682,5.419,0.492,A,TREK,10682.0,5419.0,41.14608122288197,649,142.61837188805654,464,8,5
830,d2c2_fullz_trek1.tif:0143-0597,0.018,357.9,241.496,87,70,953,8.974,2.144,8.968,2.147,0.504,A,TREK,8968.0,2147.0,23.600847442411894,169,175.41379649275024,519,6,5
831,d2c2_fullz_trek1.tif:0689-0654,0.022,359.214,211.713,155,89,857,9.813,10.347,9.812,10.351,0.542,A,TREK,9812.0,10351.0,74.96665925596525,826,272.31048455760936,258,3,4
832,d2c2_fullz_trek1.tif:0487-0737,0.017,360.197,200.092,181,113,816,11.064,7.307,11.064,7.308,0.496,A,TREK,11064.0,7308.0,228.7378412069153,191,273.5415873317986,122,4,9
833,d2c2_fullz_trek1.tif:0684-0983,0.019,362.655,202.532,207,87,832,14.758,10.265,14.762,10.265,0.511,A,TREK,14762.0,10265.0,143.58621103713267,547,168.44286865284622,362,7,8
834,d2c2_fullz_trek1.tif:0161-0648,0.024,364.314,197.033,137,95,790,9.732,2.416,9.726,2.419,0.585,A,TREK,9726.0,2419.0,256.62813563598206,327,213.00938946440834,811,6,5
835,d2c2_fullz_trek1.tif:0650-0593,0.021,364.848,241.68,104,81,1016,8.902,9.756,8.908,9.754,0.534,A,TREK,8908.0,9754.0,118.03812943282352,801,156.46724896923317,332,6,8
836,d2c2_fullz_trek1.tif:0780-0220,0.019,366.795,189.772,132,132,826,3.312,11.712,3.312,11.714,0.517,A,TREK,3312.0,11714.0,100.68763578513501,570,432.3251091481965,557,6,4
837,d2c2_fullz_trek1.tif:0440-0220,0.018,367.835,228.21,165,87,941,3.305,6.61,3.306,6.611,0.507,A,TREK,3306.0,6611.0,227.17834403833479,538,479.67593227094477,678,5,3
838,d2c2_fullz_trek1.tif:0323-0365,0.019,371.643,210.388,388,92,848,5.479,4.844,5.482,4.846,0.517,A,TREK,5482.0,4846.0,205.49695861496346,773,162.5607578722491,563,3,6
839,d2c2_fullz_trek1.tif:0442-0745,0.02,372.7,232.765,172,81,981,11.19,6.641,11.189,6.642,0.528,A,TREK,11189.0,6642.0,120.91732712891069,218,244.13520843991347,396,7,6
840,d2c2_fullz_trek1.tif:0636-0499,0.02,376.135,209.799,141,81,860,7.495,9.544,7.493,9.543,0.524,A,TREK,7493.0,9543.0,108.90362712049586,638,324.8261073251348,194,4,3
841,d2c2_fullz_trek1.tif:0384-0667,0.018,380.744,226.151,148,92,928,10.023,5.775,10.018,5.774,0.493,A,TREK,10018.0,5774.0,178.94133116750865,589,168.00297616411441,305,5,4
842,d2c2_fullz_trek1.tif:0152-0664,0.022,381.875,179.692,335,93,806,9.973,2.282,9.973,2.28,0.55,A,TREK,9973.0,2280.0,261.1991577321795,324,254.02362094891885,385,5,7
843,d2c2_fullz_trek1.tif:0331-0789,0.018,381.9,238.428,96,96,966,11.841,4.974,11.843,4.976,0.504,A,TREK,11843.0,4976.0,96.33275663033837,820,307.1042168385188,726,4,5
844,d2c2_fullz_trek1.tif:0879-0826,0.017,382.122,253.024,100,75,1006,12.408,13.197,12.408,13.198,0.496,A,TREK,12408.0,13198.0,42.95346318982906,122,513.7197679669335,876,3,2
845,d2c2_fullz_trek1.tif:0697-0574,0.018,383.244,178.914,140,116,751,8.613,10.461,8.61,10.456,0.482,A,TREK,8610.0,10456.0,154.1557653803451,133,116.70903992407786,515,4,5
846,d2c2_fullz_trek1.tif:0275-0878,0.019,385.843,253.037,125,90,1003,13.176,4.128,13.175,4.13,0.509,A,TREK,13175.0,4130.0,191.01047091717248,605,206.81634364817495,598,7,7
847,d2c2_fullz_trek1.tif:0539-0971,0.019,387.602,278.523,116,67,1110,14.58,8.097,14.58,8.096,0.523,A,TREK,14580.0,8096.0,174.40183485273312,400,448.13502429513363,624,2,2
848,d2c2_fullz_trek1.tif:0528-0387,0.021,391.874,234.475,239,93,946,5.808,7.923,5.808,7.922,0.537,A,TREK,5808.0,7922.0,23.769728648009426,536,263.41222446955646,134,4,6
849,d2c2_fullz_trek1.tif:0699-0498,0.022,392.823,243.546,117,84,945,7.486,10.493,7.486,10.496,0.549,A,TREK,7486.0,10496.0,81.40024569987489,188,245.6684757961428,432,12,7
850,d2c2_fullz_trek1.tif:0071-0664,0.023,394.127,156.989,329,151,747,9.966,1.075,9.974,1.069,0.593,A,TREK,9974.0,1069.0,293.47061181658376,354,274.3027524469997,592,4,2
851,d2c2_fullz_trek1.tif:0298-0064,0.023,394.544,212.7,257,110,909,0.973,4.473,0.976,4.474,0.556,A,TREK,976.0,4474.0,23.769728648009426,688,159.02201105507376,307,6,6
852,d2c2_fullz_trek1.tif:0529-0820,0.022,397.312,206.8,274,81,896,12.314,7.936,12.308,7.932,0.542,A,TREK,12308.0,7932.0,103.81233067415451,734,160.77624202599088,788,5,8
853,d2c2_fullz_trek1.tif:0235-0919,0.02,399.489,254.766,163,106,1065,13.792,3.538,13.793,3.537,0.527,A,TREK,13793.0,3537.0,342.0248528981483,626,336.3807366660582,420,3,6
854,d2c2_fullz_trek1.tif:0379-0516,0.018,403.756,269.602,109,86,1023,7.755,5.683,7.757,5.686,0.506,A,TREK,7757.0,5686.0,44.91102314577124,657,258.87448696231155,686,5,8
855,d2c2_fullz_trek1.tif:0170-0454,0.025,404.205,149.379,552,106,621,6.818,2.55,6.81,2.553,0.601,A,TREK,6810.0,2553.0,130.87398519186308,358,137.05838172107534,454,7,4
856,d2c2_fullz_trek1.tif:0256-0831,0.02,411.287,261.53,98,98,1085,12.469,3.854,12.472,3.853,0.519,A,TREK,12472.0,3853.0,50.635955604688654,828,196.93907687404246,417,6,9
857,d2c2_fullz_trek1.tif:0557-0221,0.019,414.0,290.319,197,102,1153,3.314,8.359,3.315,8.36,0.513,A,TREK,3315.0,8360.0,104.63746938836012,692,513.117920170403,309,7,3
858,d2c2_fullz_trek1.tif:0819-0444,0.021,420.022,255.347,157,107,1023,6.67,12.293,6.669,12.295,0.537,A,TREK,6669.0,12295.0,289.40110573389313,313,522.1848331769125,338,3,2
859,d2c2_fullz_trek1.tif:0098-0570,0.022,422.33,245.232,144,105,986,8.568,1.476,8.57,1.476,0.541,A,TREK,8570.0,1476.0,36.87817782917155,458,170.95028517086482,146,5,3
860,d2c2_fullz_trek1.tif:0168-0692,0.021,425.968,281.1,150,106,1130,10.396,2.525,10.396,2.524,0.526,A,TREK,10396.0,2524.0,229.44498251214821,404,214.11445537375565,665,5,8
861,d2c2_fullz_trek1.tif:0705-0962,0.023,427.36,287.732,325,100,1184,14.433,10.592,14.432,10.594,0.553,A,TREK,14432.0,10594.0,157.54364474646383,516,168.40427548016706,593,8,9
862,d2c2_fullz_trek1.tif:0547-0459,0.025,427.882,239.794,162,83,1054,6.896,8.205,6.899,8.207,0.596,A,TREK,6899.0,8207.0,276.64417579265967,705,312.69953629642623,211,6,4
863,d2c2_fullz_trek1.tif:0538-0190,0.025,437.431,263.571,132,79,1020,2.858,8.09,2.858,8.092,0.592,A,TREK,2858.0,8092.000000000001,58.18934610390492,562,346.15747861342044,556,6,3
864,d2c2_fullz_trek1.tif:0701-0622,0.023,437.74,311.143,200,90,1243,9.348,10.526,9.347,10.527,0.556,A,TREK,9347.0,10527.0,433.9976958464181,837,315.29827148273426,124,3,4
865,d2c2_fullz_trek1.tif:0494-0682,0.02,441.522,267.821,105,93,1092,10.238,7.419,10.231,7.416,0.531,A,TREK,10231.0,7416.0,352.4599268001967,797,128.70120434556935,773,3,10
866,d2c2_fullz_trek1.tif:0531-0047,0.025,450.784,304.488,333,76,1222,0.72,7.977,0.718,7.976,0.569,A,TREK,718.0,7976.0,156.40012787718558,286,212.20037700249262,584,6,5
867,d2c2_fullz_trek1.tif:0324-0266,0.023,454.202,228.073,253,108,907,3.99,4.862,3.982,4.858,0.573,A,TREK,3982.0,4858.0,50.695167422546305,590,154.45711378890906,822,10,7
868,d2c2_fullz_trek1.tif:0439-0851,0.019,454.345,314.186,131,105,1263,12.773,6.595,12.772,6.595,0.512,A,TREK,12772.0,6595.0,76.68767828015137,614,238.17010727629108,201,3,3
869,d2c2_fullz_trek1.tif:0303-0715,0.021,455.033,256.459,337,127,1018,10.74,4.548,10.741,4.549,0.534,A,TREK,10741.0,4549.0,201.2486024796197,388,365.99043703353783,179,6,4
870,d2c2_fullz_trek1.tif:0797-0154,0.023,455.129,321.941,153,93,1280,2.319,11.961,2.32,11.961,0.556,A,TREK,2320.0,11961.0,122.38463955905577,755,585.4519621625672,251,5,1
871,d2c2_fullz_trek1.tif:0378-0272,0.023,458.74,292.443,190,91,1180,4.084,5.675,4.087,5.675,0.55,A,TREK,4086.9999999999995,5675.0,398.1770962775233,53,145.9109317357685,369,2,5
872,d2c2_fullz_trek1.tif:0398-0902,0.02,459.56,254.833,255,121,1004,13.546,5.977,13.547,5.976,0.532,A,TREK,13547.0,5976.0,774.8141712694728,341,363.3290519625426,232,0,2
873,d2c2_fullz_trek1.tif:0607-0161,0.026,460.833,248.262,203,104,1042,2.413,9.12,2.414,9.124,0.592,A,TREK,2414.0,9124.0,105.08092119885512,700,210.05237442123808,809,4,2
874,d2c2_fullz_trek1.tif:0627-0748,0.018,464.582,301.329,233,103,1191,11.226,9.419,11.223,9.418,0.512,A,TREK,11223.0,9418.0,219.20766409959302,406,600.8077895633511,451,2,1
875,d2c2_fullz_trek1.tif:0324-0635,0.021,466.272,311.948,830,96,1216,9.535,4.86,9.539,4.86,0.528,A,TREK,9539.0,4860.0,146.8638825579659,152,308.45745249547787,400,3,4
876,d2c2_fullz_trek1.tif:0722-1046,0.028,466.571,298.432,236,94,1203,15.703,10.845,15.703,10.846,0.601,A,TREK,15703.0,10846.0,510.29599253766435,495,194.65353837010002,318,2,6
877,d2c2_fullz_trek1.tif:0850-0808,0.02,466.854,305.572,182,94,1220,12.132,12.764,12.13,12.766,0.527,A,TREK,12130.0,12766.0,338.8244383157744,17,393.6953136627359,757,6,4
878,d2c2_fullz_trek1.tif:0414-0353,0.02,468.809,290.975,142,125,1146,5.295,6.215,5.295,6.215,0.528,A,TREK,5295.0,6215.0,61.0,576,207.06037766796427,772,5,5
879,d2c2_fullz_trek1.tif:0487-0320,0.019,471.105,308.896,145,103,1246,4.805,7.308,4.805,7.305,0.509,A,TREK,4805.0,7305.0,164.61470165206995,136,139.5313584826006,540,9,10
880,d2c2_fullz_trek1.tif:0611-0685,0.019,472.905,360.423,126,62,1387,10.285,9.168,10.285,9.17,0.519,A,TREK,10285.0,9170.0,21.213203435596427,758,291.0154635066666,409,6,6
881,d2c2_fullz_trek1.tif:0714-0485,0.027,476.983,323.529,214,108,1323,7.29,10.726,7.29,10.728,0.6,A,TREK,7290.0,10728.0,68.6804193347711,171,297.1497938750757,274,10,8
882,d2c2_fullz_trek1.tif:0224-0566,0.02,478.899,389.398,103,94,1518,8.503,3.368,8.504,3.366,0.524,A,TREK,8504.0,3366.0,21.95449840010015,412,215.61307938063499,277,6,7
883,d2c2_fullz_trek1.tif:0843-0583,0.021,505.768,357.213,125,115,1401,8.758,12.645,8.759,12.646,0.539,A,TREK,8759.0,12646.0,85.21150157109074,823,489.12166175707245,75,1,2
884,d2c2_fullz_trek1.tif:0725-0388,0.021,509.745,356.61,118,105,1394,5.83,10.886,5.833,10.889,0.54,A,TREK,5833.0,10889.0,203.2732151563506,389,210.23082552280482,159,8,11
885,d2c2_fullz_trek1.tif:0567-0013,0.022,518.131,362.814,171,89,1412,0.201,8.518,0.199,8.519,0.551,A,TREK,199.0,8519.0,43.41658669218482,511,375.9321747336878,107,3,2
886,d2c2_fullz_trek1.tif:0721-0898,0.021,523.489,383.935,119,90,1479,13.487,10.83,13.489,10.831,0.543,A,TREK,13489.0,10831.0,416.32919667013505,166,279.32955446926843,445,4,7
887,d2c2_fullz_trek1.tif:0618-0398,0.024,532.198,327.548,365,113,1329,5.972,9.271,5.969,9.271,0.569,A,TREK,5969.0,9271.0,143.0873858870865,42,307.3271872125862,208,4,7
888,d2c2_fullz_trek1.tif:0117-0648,0.021,537.37,413.561,146,97,1590,9.718,1.758,9.719,1.759,0.532,A,TREK,9719.0,1759.0,121.2023102090055,416,185.60711193270586,618,5,3
889,d2c2_fullz_trek1.tif:0467-0475,0.024,557.358,410.447,228,105,1651,7.133,7.018,7.134,7.018,0.57,A,TREK,7134.0,7018.0,34.88552708502482,639,240.05207768315609,740,7,4
890,d2c2_fullz_trek1.tif:0425-0286,0.024,570.14,323.63,180,108,1283,4.304,6.378,4.308,6.383,0.576,A,TREK,4308.0,6383.0,351.9573837838894,53,471.45837568124716,291,2,4
891,d2c2_fullz_trek1.tif:0585-0685,0.025,610.873,485.121,97,86,1926,10.285,8.781,10.289,8.783,0.571,A,TREK,10289.0,8783.0,64.4437739428721,66,348.209706929603,191,7,10
892,d2c2_fullz_trek1.tif:0734-0370,0.028,614.122,456.378,137,93,1804,5.564,11.016,5.568,11.015,0.604,A,TREK,5568.0,11015.0,90.4267659490264,389,288.63991407980984,578,11,9
893,d2c2_fullz_trek1.tif:0626-0575,0.027,690.441,454.309,131,88,1669,8.639,9.399,8.632,9.412,0.594,A,TREK,8632.0,9412.0,204.2841158778626,29,217.86234185833953,793,7,6
894,d2c2_fullz_trek1.tif:0253-0117,0.031,765.051,681.626,147,69,2630,1.762,3.803,1.762,3.801,0.628,A,TREK,1762.0,3801.0,357.22401934920333,31,398.32775449370837,197,2,4
895,d2c2_fullz_trek1.tif:0555-0389,0.041,811.813,685.219,137,68,2571,5.836,8.339,5.831,8.342,0.744,A,TREK,5831.0,8342.0,20.615528128088304,499,244.38085031360376,812,6,6
